TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
2987410,0,13304285,20.42,W,11451.0,,185.0,discover,110.0,credit,176.0,87.0,19.537289,,gmail.com,gmail.com,12.0,34.0,14.0,20.0,3.0,20.0,3.0,14.0,6.0,28.0,26.0,27.0,4.0,14.0,377.0,438.0,493.0,113.0,89.0,22.0,576.0,337.0,468.0,591.0,23.0,91.0,507.0,119.0,226.0,T,T,F,T,F,F,F,F,T,3.0,6.0,0.0,0.0,7.0,5.0,,6.0,2.0,7.0,7.0,6.0,3.0,0.0,1.0,7.0,0.0,3.0,6.0,2.0,5.0,0.0,3.0,5.0,1.0,2.0,1.0,6.0,7.0,1.0,4.0,7.0,7.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0
2987411,0,13314101,40.88,R,7660.0,308.0,150.0,discover,134.0,credit,408.0,87.0,5.1405263,,yahoo.com,gmail.com,8.0,26.0,10.0,2.0,15.0,3.0,0.0,3.0,33.0,39.0,29.0,23.0,13.0,6.0,316.0,240.0,,,96.0,475.0,268.0,471.0,521.0,309.0,496.0,277.0,217.0,541.0,482.0,F,F,T,T,F,T,F,T,F,5.0,6.0,6.0,7.0,5.0,1.0,,2.0,2.0,4.0,0.0,2.0,2.0,5.0,0.0,6.0,5.0,7.0,7.0,0.0,3.0,5.0,6.0,0.0,6.0,7.0,5.0,6.0,1.0,7.0,3.0,2.0,6.0,4.0,3.0,7.0,0.0,5.0,1.0,5.0
2987412,0,13326516,25.68,R,11615.0,419.0,150.0,mastercard,142.0,credit,527.0,87.0,13.410494,,aol.com,yahoo.com,36.0,1.0,36.0,0.0,30.0,10.0,26.0,14.0,34.0,5.0,37.0,0.0,13.0,19.0,7.0,418.0,72.0,286.0,467.0,145.0,12.0,587.0,193.0,65.0,339.0,561.0,588.0,595.0,331.0,T,T,F,F,T,T,T,F,F,1.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,1.0,7.0,1.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,6.0,1.0,7.0,3.0,4.0,4.0,6.0,2.0,0.0,3.0,5.0,0.0,3.0,5.0,4.0,1.0
2987413,0,13341518,249.6,W,18051.0,385.0,185.0,visa,134.0,debit,447.0,87.0,45.604794,52.344193,hotmail.com,yahoo.com,6.0,20.0,38.0,7.0,23.0,37.0,17.0,24.0,29.0,35.0,13.0,21.0,5.0,6.0,95.0,416.0,,,46.0,398.0,185.0,28.0,206.0,298.0,209.0,142.0,9.0,173.0,35.0,F,T,F,F,F,T,F,T,F,7.0,2.0,4.0,6.0,5.0,4.0,,4.0,5.0,0.0,7.0,0.0,7.0,7.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,4.0,1.0,7.0,1.0,7.0,7.0,4.0,4.0,2.0,0.0,3.0,3.0,0.0,6.0,1.0,2.0,2.0,4.0
2987414,0,13351600,45.54,H,9352.0,350.0,150.0,mastercard,215.0,credit,529.0,87.0,56.808636,111.593285,gmail.com,yahoo.com,38.0,16.0,12.0,37.0,37.0,25.0,10.0,3.0,21.0,0.0,28.0,34.0,19.0,31.0,86.0,467.0,,569.0,366.0,590.0,437.0,504.0,139.0,191.0,68.0,512.0,282.0,94.0,551.0,F,T,F,T,T,F,F,F,T,1.0,3.0,7.0,7.0,1.0,0.0,7.0,7.0,3.0,1.0,6.0,1.0,2.0,4.0,6.0,1.0,4.0,4.0,5.0,0.0,0.0,3.0,6.0,0.0,4.0,4.0,3.0,6.0,7.0,7.0,4.0,7.0,6.0,6.0,5.0,0.0,7.0,0.0,5.0,5.0
2987415,0,13365603,225.27,C,16373.0,,150.0,discover,119.0,credit,359.0,87.0,3.7133617,,hotmail.com,yahoo.com,18.0,8.0,12.0,38.0,32.0,38.0,18.0,21.0,15.0,7.0,20.0,25.0,19.0,2.0,548.0,513.0,278.0,,64.0,536.0,99.0,233.0,417.0,501.0,458.0,294.0,592.0,91.0,242.0,F,T,T,T,T,T,T,T,T,1.0,3.0,0.0,2.0,2.0,5.0,2.0,0.0,6.0,7.0,6.0,1.0,6.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,6.0,2.0,6.0,4.0,5.0,1.0,6.0,3.0,2.0,6.0,3.0,2.0,5.0,4.0,6.0,6.0,2.0,0.0,6.0,6.0
2987416,0,13420599,58.43,W,14571.0,,185.0,visa,104.0,debit,396.0,87.0,2.4119039,,yahoo.com,yahoo.com,39.0,21.0,9.0,16.0,2.0,14.0,7.0,30.0,35.0,33.0,21.0,0.0,7.0,19.0,29.0,1.0,,238.0,460.0,248.0,97.0,484.0,481.0,466.0,0.0,312.0,164.0,359.0,234.0,T,F,F,T,F,T,F,T,T,4.0,3.0,7.0,2.0,3.0,2.0,2.0,4.0,1.0,5.0,4.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,0.0,7.0,5.0,0.0,1.0,7.0,5.0,0.0,7.0,6.0,6.0,2.0,5.0,6.0,7.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0
2987417,0,13455975,56.88,H,6242.0,469.0,185.0,visa,220.0,debit,164.0,87.0,15.560967,99.423416,aol.com,hotmail.com,14.0,4.0,0.0,38.0,34.0,24.0,14.0,18.0,34.0,31.0,26.0,11.0,9.0,15.0,333.0,467.0,,374.0,586.0,502.0,224.0,22.0,396.0,254.0,325.0,150.0,320.0,185.0,491.0,F,T,T,F,F,T,T,T,T,3.0,7.0,2.0,4.0,2.0,4.0,5.0,3.0,7.0,5.0,1.0,2.0,0.0,4.0,6.0,7.0,7.0,0.0,5.0,5.0,1.0,2.0,5.0,0.0,1.0,5.0,6.0,2.0,5.0,5.0,4.0,7.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0
2987418,0,13456734,49.52,W,5341.0,454.0,185.0,visa,234.0,credit,475.0,87.0,3.3123834,321.6573,gmail.com,hotmail.com,22.0,27.0,22.0,1.0,14.0,9.0,9.0,4.0,20.0,38.0,18.0,22.0,26.0,1.0,217.0,475.0,,102.0,248.0,371.0,214.0,375.0,359.0,232.0,97.0,551.0,266.0,373.0,226.0,F,F,T,F,F,F,F,T,T,0.0,7.0,5.0,5.0,5.0,2.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,4.0,7.0,0.0,4.0,4.0,7.0,3.0,1.0,5.0,2.0,3.0,3.0,5.0,7.0,0.0,5.0,5.0,0.0,4.0,0.0
2987419,0,13483648,54.83,H,14401.0,137.0,150.0,discover,131.0,credit,429.0,87.0,55.6772,,anonymous.com,gmail.com,24.0,32.0,10.0,38.0,32.0,15.0,23.0,27.0,29.0,24.0,0.0,32.0,38.0,2.0,3.0,327.0,385.0,497.0,127.0,79.0,288.0,558.0,462.0,95.0,545.0,317.0,236.0,455.0,370.0,T,T,T,F,T,F,F,T,T,7.0,7.0,6.0,0.0,1.0,2.0,3.0,6.0,2.0,4.0,4.0,6.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,0.0,7.0,6.0,1.0,3.0,2.0,6.0,2.0,6.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,6.0,5.0,5.0,3.0,1.0
2987420,0,13484114,361.65,W,4610.0,,185.0,american express,146.0,debit,211.0,87.0,58.76658,1.8757731,hotmail.com,hotmail.com,13.0,3.0,33.0,9.0,20.0,6.0,26.0,7.0,15.0,24.0,3.0,17.0,39.0,20.0,551.0,311.0,436.0,137.0,266.0,143.0,20.0,23.0,108.0,25.0,109.0,344.0,460.0,3.0,552.0,F,F,T,T,T,F,F,T,T,1.0,4.0,1.0,1.0,7.0,3.0,,7.0,2.0,4.0,0.0,5.0,6.0,2.0,4.0,5.0,2.0,6.0,0.0,3.0,5.0,3.0,7.0,6.0,6.0,7.0,2.0,6.0,0.0,6.0,2.0,3.0,6.0,3.0,7.0,3.0,7.0,7.0,1.0,4.0
2987421,0,13496153,4.26,R,6861.0,464.0,150.0,american express,170.0,debit,256.0,87.0,39.837425,36.445065,gmail.com,gmail.com,8.0,19.0,6.0,1.0,18.0,33.0,36.0,0.0,29.0,21.0,20.0,34.0,22.0,15.0,10.0,433.0,,,414.0,574.0,432.0,474.0,219.0,187.0,481.0,277.0,311.0,515.0,310.0,T,F,F,T,F,F,F,F,F,0.0,1.0,2.0,6.0,4.0,0.0,5.0,1.0,6.0,1.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,5.0,3.0,7.0,4.0,2.0,1.0,2.0,7.0,3.0,4.0,4.0,6.0,7.0,2.0,2.0,7.0,6.0,4.0
2987422,0,13505015,6.04,S,5095.0,,185.0,mastercard,173.0,credit,368.0,87.0,13.905601,4.012311,anonymous.com,gmail.com,20.0,26.0,25.0,30.0,2.0,7.0,2.0,17.0,3.0,20.0,22.0,31.0,1.0,5.0,513.0,273.0,,6.0,436.0,549.0,128.0,68.0,424.0,144.0,344.0,53.0,428.0,17.0,368.0,F,T,T,T,F,F,F,F,T,4.0,1.0,6.0,6.0,2.0,1.0,7.0,6.0,5.0,4.0,0.0,1.0,5.0,7.0,2.0,5.0,1.0,1.0,4.0,0.0,0.0,7.0,1.0,5.0,0.0,4.0,7.0,6.0,4.0,7.0,0.0,1.0,6.0,2.0,4.0,7.0,4.0,0.0,2.0,4.0
2987423,0,13517228,30.04,C,11550.0,,185.0,discover,238.0,debit,105.0,87.0,3.3528636,193.54308,hotmail.com,yahoo.com,26.0,2.0,20.0,15.0,4.0,8.0,13.0,10.0,36.0,20.0,29.0,10.0,35.0,5.0,466.0,248.0,147.0,205.0,381.0,535.0,426.0,589.0,31.0,159.0,24.0,468.0,311.0,68.0,212.0,T,T,T,F,T,T,F,F,T,7.0,2.0,0.0,1.0,7.0,6.0,2.0,5.0,1.0,4.0,1.0,6.0,7.0,2.0,6.0,1.0,6.0,6.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,7.0,5.0,4.0,3.0,3.0,2.0,6.0,1.0,5.0,0.0,7.0,4.0,1.0,4.0,5.0
2987424,0,13524973,55.48,H,6118.0,,185.0,american express,156.0,debit,459.0,87.0,1.1956701,157.99498,anonymous.com,gmail.com,10.0,15.0,24.0,11.0,23.0,18.0,10.0,1.0,20.0,11.0,22.0,7.0,38.0,32.0,476.0,482.0,22.0,349.0,349.0,230.0,338.0,446.0,546.0,599.0,432.0,197.0,598.0,434.0,534.0,F,T,F,F,F,F,F,T,F,0.0,5.0,0.0,7.0,3.0,0.0,6.0,5.0,7.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,5.0,0.0,7.0,1.0,2.0,4.0,6.0,4.0,1.0,7.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,7.0,7.0
2987425,0,13541638,116.64,H,12457.0,,185.0,discover,101.0,credit,223.0,87.0,34.689724,63.947987,anonymous.com,yahoo.com,30.0,10.0,4.0,30.0,22.0,17.0,23.0,31.0,23.0,34.0,7.0,36.0,11.0,29.0,97.0,473.0,,,378.0,192.0,121.0,546.0,102.0,408.0,527.0,144.0,282.0,373.0,45.0,F,T,F,F,T,F,F,F,F,3.0,2.0,2.0,6.0,3.0,3.0,,3.0,1.0,2.0,1.0,7.0,0.0,7.0,7.0,4.0,5.0,7.0,7.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,5.0,7.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,4.0
2987426,0,13555387,91.87,S,17266.0,461.0,150.0,mastercard,159.0,credit,132.0,87.0,31.715294,23.962584,anonymous.com,gmail.com,25.0,1.0,18.0,13.0,22.0,12.0,21.0,23.0,7.0,14.0,14.0,23.0,16.0,24.0,528.0,124.0,,539.0,130.0,483.0,281.0,538.0,472.0,330.0,132.0,469.0,477.0,587.0,165.0,F,T,F,T,T,F,F,F,F,7.0,5.0,4.0,6.0,0.0,1.0,7.0,2.0,2.0,6.0,0.0,5.0,7.0,1.0,6.0,5.0,1.0,0.0,6.0,5.0,5.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,7.0,5.0,7.0,0.0,7.0,6.0,4.0,3.0,1.0
2987427,0,13580189,35.78,W,15434.0,354.0,150.0,mastercard,177.0,debit,245.0,87.0,11.335034,96.6741,hotmail.com,yahoo.com,6.0,32.0,25.0,30.0,6.0,14.0,35.0,36.0,21.0,24.0,17.0,33.0,1.0,33.0,359.0,497.0,17.0,466.0,124.0,12.0,21.0,189.0,369.0,107.0,581.0,119.0,367.0,340.0,594.0,T,F,T,T,T,T,T,T,T,7.0,7.0,6.0,1.0,7.0,4.0,,0.0,5.0,5.0,7.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,7.0,7.0,1.0,1.0,7.0,4.0,6.0,3.0,6.0,0.0,0.0,6.0,5.0,3.0,0.0,4.0,3.0,3.0,1.0,3.0
2987428,0,13606971,167.49,H,17494.0,,150.0,discover,172.0,debit,467.0,87.0,31.901989,98.07449,gmail.com,hotmail.com,37.0,17.0,13.0,7.0,20.0,11.0,36.0,19.0,0.0,26.0,39.0,36.0,32.0,2.0,241.0,195.0,,192.0,558.0,538.0,421.0,249.0,508.0,504.0,479.0,409.0,480.0,250.0,290.0,T,T,T,F,F,T,F,T,T,1.0,2.0,4.0,5.0,6.0,5.0,6.0,0.0,4.0,3.0,6.0,1.0,4.0,3.0,6.0,6.0,6.0,7.0,0.0,4.0,0.0,7.0,6.0,5.0,4.0,6.0,5.0,2.0,4.0,0.0,2.0,6.0,2.0,2.0,4.0,4.0,5.0,7.0,3.0,2.0
2987429,0,13624875,169.56,S,1425.0,,150.0,mastercard,171.0,debit,220.0,87.0,25.690561,,gmail.com,hotmail.com,1.0,30.0,34.0,3.0,2.0,36.0,30.0,17.0,35.0,21.0,21.0,16.0,31.0,27.0,408.0,82.0,5.0,495.0,347.0,362.0,182.0,414.0,465.0,386.0,445.0,284.0,531.0,401.0,104.0,T,F,F,T,F,T,T,T,F,4.0,7.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,4.0,5.0,2.0,3.0,6.0,6.0,5.0,0.0,4.0,1.0,7.0,3.0,4.0,0.0,6.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,7.0,5.0,2.0,4.0
2987430,0,13653140,66.85,H,8924.0,563.0,185.0,american express,229.0,debit,337.0,87.0,2.6534386,25.157164,hotmail.com,gmail.com,26.0,23.0,21.0,12.0,5.0,23.0,7.0,33.0,29.0,24.0,25.0,1.0,0.0,30.0,204.0,527.0,,116.0,516.0,379.0,230.0,104.0,309.0,308.0,201.0,479.0,135.0,457.0,248.0,T,T,T,F,T,T,T,F,F,6.0,4.0,6.0,1.0,7.0,6.0,7.0,4.0,7.0,1.0,2.0,6.0,6.0,2.0,5.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,0.0,6.0,7.0,7.0,4.0,2.0,0.0,7.0,1.0,7.0,7.0,4.0
2987431,0,13695471,157.42,W,4830.0,584.0,150.0,american express,213.0,credit,457.0,87.0,8.633446,,yahoo.com,yahoo.com,17.0,35.0,14.0,24.0,19.0,36.0,1.0,3.0,18.0,1.0,29.0,36.0,28.0,8.0,167.0,142.0,423.0,,375.0,263.0,94.0,183.0,453.0,279.0,71.0,30.0,181.0,402.0,153.0,F,T,F,F,T,F,F,F,F,5.0,6.0,1.0,0.0,6.0,2.0,,1.0,6.0,3.0,1.0,3.0,5.0,6.0,6.0,2.0,5.0,5.0,6.0,0.0,4.0,5.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,7.0,4.0,6.0,6.0,4.0,7.0,5.0,6.0,6.0,2.0,4.0
2987432,0,13709388,73.69,S,16970.0,,185.0,visa,135.0,debit,114.0,87.0,35.86166,,anonymous.com,yahoo.com,26.0,39.0,1.0,8.0,24.0,39.0,35.0,14.0,33.0,12.0,14.0,23.0,16.0,21.0,172.0,121.0,489.0,214.0,273.0,587.0,218.0,59.0,207.0,331.0,257.0,464.0,180.0,222.0,315.0,F,F,T,T,T,T,F,T,F,5.0,0.0,7.0,3.0,3.0,4.0,6.0,5.0,7.0,4.0,7.0,0.0,2.0,3.0,4.0,4.0,7.0,2.0,4.0,4.0,6.0,2.0,3.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,7.0,4.0,4.0
2987433,0,13716619,29.44,W,13387.0,,150.0,discover,149.0,debit,434.0,87.0,20.169647,68.36533,hotmail.com,yahoo.com,30.0,24.0,6.0,5.0,26.0,26.0,37.0,31.0,32.0,17.0,38.0,4.0,21.0,30.0,341.0,161.0,70.0,,342.0,449.0,237.0,532.0,350.0,503.0,484.0,137.0,292.0,575.0,141.0,F,F,T,F,T,T,F,F,T,6.0,2.0,2.0,5.0,7.0,2.0,,4.0,2.0,2.0,6.0,3.0,5.0,2.0,7.0,3.0,6.0,3.0,7.0,2.0,5.0,0.0,5.0,6.0,1.0,7.0,2.0,0.0,2.0,7.0,5.0,4.0,3.0,2.0,6.0,2.0,5.0,4.0,1.0,2.0
2987434,0,13743651,117.64,R,6571.0,111.0,150.0,mastercard,193.0,debit,227.0,87.0,53.791256,,aol.com,yahoo.com,27.0,14.0,19.0,29.0,39.0,33.0,10.0,11.0,4.0,15.0,26.0,21.0,8.0,24.0,360.0,294.0,522.0,121.0,415.0,32.0,134.0,148.0,549.0,432.0,351.0,522.0,295.0,180.0,239.0,F,F,F,T,T,T,T,F,F,3.0,7.0,2.0,1.0,4.0,4.0,,2.0,6.0,1.0,6.0,3.0,0.0,3.0,1.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,7.0,3.0,5.0,6.0,7.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0
2987435,0,13834758,61.66,R,10805.0,284.0,150.0,discover,157.0,credit,406.0,87.0,14.653494,,gmail.com,hotmail.com,26.0,16.0,16.0,19.0,34.0,4.0,1.0,35.0,2.0,36.0,33.0,1.0,32.0,9.0,144.0,99.0,,,111.0,314.0,587.0,246.0,50.0,290.0,388.0,212.0,2.0,207.0,544.0,T,F,T,T,F,F,T,F,T,0.0,7.0,7.0,1.0,5.0,0.0,,0.0,1.0,4.0,3.0,2.0,1.0,7.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,7.0,7.0,5.0,3.0,7.0,2.0,6.0,7.0,2.0,6.0,2.0,0.0,6.0,6.0
2987436,0,13845620,54.68,R,11534.0,,185.0,mastercard,159.0,credit,182.0,87.0,74.73568,,yahoo.com,yahoo.com,33.0,33.0,34.0,17.0,15.0,37.0,27.0,11.0,10.0,35.0,29.0,11.0,16.0,26.0,147.0,95.0,,162.0,277.0,515.0,167.0,271.0,213.0,400.0,468.0,4.0,537.0,166.0,49.0,F,T,F,T,T,T,F,F,F,5.0,4.0,5.0,2.0,1.0,2.0,7.0,4.0,6.0,7.0,0.0,7.0,1.0,7.0,2.0,7.0,6.0,3.0,4.0,5.0,7.0,0.0,1.0,3.0,2.0,3.0,1.0,7.0,2.0,2.0,0.0,6.0,6.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0
2987437,0,13908777,275.96,R,9623.0,187.0,185.0,mastercard,123.0,credit,161.0,87.0,49.835045,94.57461,anonymous.com,gmail.com,28.0,17.0,31.0,9.0,31.0,19.0,23.0,16.0,0.0,28.0,24.0,13.0,33.0,30.0,567.0,235.0,417.0,,433.0,45.0,108.0,225.0,10.0,557.0,203.0,292.0,515.0,179.0,458.0,T,F,T,F,T,T,T,F,T,5.0,0.0,3.0,1.0,0.0,5.0,4.0,6.0,4.0,3.0,5.0,2.0,6.0,1.0,0.0,2.0,3.0,2.0,0.0,7.0,1.0,5.0,6.0,1.0,6.0,1.0,4.0,1.0,6.0,3.0,3.0,0.0,5.0,4.0,5.0,6.0,3.0,2.0,2.0,1.0
2987438,0,13935474,3.68,W,9253.0,288.0,185.0,mastercard,135.0,debit,446.0,87.0,57.247597,231.09404,gmail.com,hotmail.com,32.0,20.0,6.0,0.0,3.0,28.0,35.0,35.0,22.0,14.0,1.0,18.0,5.0,0.0,308.0,130.0,393.0,,52.0,442.0,328.0,466.0,320.0,195.0,22.0,32.0,360.0,127.0,46.0,F,T,F,F,F,T,T,T,F,6.0,0.0,2.0,6.0,4.0,6.0,6.0,3.0,4.0,7.0,3.0,1.0,5.0,0.0,4.0,1.0,5.0,1.0,6.0,4.0,7.0,2.0,1.0,3.0,2.0,3.0,7.0,7.0,4.0,5.0,7.0,1.0,6.0,5.0,2.0,5.0,0.0,0.0,7.0,7.0
2987439,0,13942809,11.48,R,1960.0,,150.0,visa,203.0,credit,455.0,87.0,29.342928,,yahoo.com,hotmail.com,16.0,7.0,23.0,2.0,34.0,9.0,23.0,9.0,21.0,2.0,23.0,22.0,23.0,22.0,516.0,115.0,19.0,257.0,43.0,146.0,191.0,548.0,469.0,540.0,530.0,161.0,183.0,348.0,274.0,F,F,T,T,F,F,T,F,F,7.0,3.0,3.0,1.0,2.0,2.0,,6.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,5.0,7.0,1.0,5.0,1.0,5.0,4.0,0.0,7.0,2.0,0.0,6.0,2.0,7.0,6.0,7.0,0.0,6.0,3.0,7.0,2.0,6.0,6.0,6.0,0.0
2987440,0,14024846,14.79,S,8872.0,464.0,150.0,american express,218.0,debit,531.0,87.0,3.0080738,32.52843,anonymous.com,gmail.com,8.0,39.0,18.0,27.0,15.0,3.0,30.0,38.0,21.0,30.0,5.0,33.0,12.0,20.0,198.0,547.0,,,96.0,303.0,272.0,343.0,23.0,364.0,368.0,430.0,495.0,437.0,400.0,F,F,T,F,T,T,F,T,F,2.0,7.0,6.0,2.0,7.0,2.0,5.0,2.0,7.0,5.0,2.0,4.0,7.0,3.0,1.0,4.0,3.0,0.0,7.0,4.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,7.0,1.0,4.0,1.0,6.0,2.0,5.0,3.0,0.0,3.0,3.0,2.0
2987441,0,14027279,36.61,R,7060.0,331.0,185.0,visa,209.0,credit,397.0,87.0,10.3322735,114.10592,hotmail.com,yahoo.com,9.0,26.0,4.0,3.0,30.0,35.0,31.0,1.0,2.0,35.0,24.0,14.0,38.0,14.0,172.0,357.0,269.0,,354.0,529.0,435.0,502.0,329.0,111.0,339.0,336.0,162.0,257.0,573.0,T,T,F,T,T,T,T,F,F,7.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,7.0,0.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,0.0,4.0,2.0,6.0,3.0,6.0,1.0,0.0,4.0,4.0,7.0,2.0,3.0,4.0,3.0,5.0,1.0,6.0,7.0,4.0,7.0,5.0
2987442,0,14040442,41.26,C,15237.0,396.0,185.0,mastercard,143.0,credit,304.0,87.0,96.91729,,anonymous.com,hotmail.com,24.0,13.0,26.0,9.0,38.0,17.0,0.0,10.0,36.0,19.0,28.0,29.0,22.0,1.0,169.0,8.0,,261.0,143.0,295.0,46.0,66.0,249.0,580.0,343.0,425.0,183.0,553.0,150.0,F,F,F,F,F,F,T,T,T,0.0,7.0,1.0,1.0,6.0,2.0,,5.0,4.0,3.0,6.0,4.0,3.0,0.0,1.0,5.0,3.0,4.0,1.0,6.0,6.0,6.0,4.0,1.0,6.0,3.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,3.0
2987443,0,14095143,10.4,S,16052.0,571.0,150.0,visa,119.0,credit,185.0,87.0,8.990468,485.2508,hotmail.com,yahoo.com,21.0,23.0,21.0,36.0,28.0,5.0,5.0,23.0,39.0,33.0,21.0,37.0,28.0,3.0,317.0,60.0,,67.0,261.0,22.0,305.0,579.0,469.0,411.0,511.0,527.0,598.0,284.0,31.0,T,T,F,F,T,T,F,T,F,7.0,4.0,2.0,7.0,4.0,7.0,3.0,7.0,1.0,6.0,1.0,2.0,1.0,4.0,6.0,6.0,4.0,0.0,5.0,4.0,2.0,4.0,6.0,0.0,0.0,7.0,7.0,2.0,4.0,7.0,3.0,7.0,7.0,7.0,0.0,5.0,5.0,2.0,2.0,6.0
2987444,0,14170017,18.47,W,14057.0,,185.0,visa,122.0,debit,229.0,87.0,26.743395,,aol.com,yahoo.com,3.0,16.0,3.0,13.0,36.0,26.0,31.0,23.0,23.0,37.0,12.0,29.0,3.0,30.0,467.0,488.0,,,80.0,12.0,13.0,69.0,132.0,231.0,461.0,280.0,554.0,280.0,450.0,F,T,F,F,F,T,F,F,T,1.0,1.0,3.0,1.0,7.0,5.0,4.0,7.0,7.0,1.0,6.0,2.0,3.0,3.0,0.0,5.0,0.0,3.0,3.0,6.0,7.0,6.0,5.0,2.0,6.0,1.0,0.0,3.0,0.0,3.0,4.0,7.0,0.0,3.0,6.0,0.0,5.0,6.0,7.0,2.0
2987445,0,14191433,21.18,R,1537.0,467.0,150.0,mastercard,155.0,credit,385.0,87.0,66.95932,99.46706,aol.com,hotmail.com,8.0,6.0,18.0,29.0,0.0,2.0,7.0,36.0,0.0,21.0,2.0,10.0,27.0,33.0,300.0,161.0,533.0,423.0,150.0,442.0,26.0,39.0,97.0,128.0,402.0,326.0,350.0,41.0,536.0,T,T,T,F,T,F,T,F,T,5.0,4.0,6.0,3.0,7.0,3.0,5.0,7.0,2.0,2.0,7.0,0.0,4.0,7.0,3.0,4.0,7.0,5.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,6.0,0.0,7.0,2.0,5.0,6.0,3.0,6.0,6.0,3.0,3.0,4.0,7.0,5.0
2987446,1,14203940,814.98,R,15637.0,148.0,150.0,american express,172.0,credit,252.0,87.0,61.128857,266.3467,aol.com,hotmail.com,38.0,34.0,29.0,13.0,6.0,18.0,8.0,38.0,15.0,8.0,26.0,27.0,4.0,16.0,176.0,91.0,37.0,,10.0,558.0,55.0,13.0,56.0,549.0,469.0,34.0,101.0,542.0,339.0,T,T,F,T,F,T,T,F,F,5.0,2.0,1.0,4.0,6.0,3.0,1.0,0.0,6.0,4.0,0.0,1.0,5.0,4.0,0.0,3.0,4.0,0.0,3.0,4.0,2.0,0.0,5.0,2.0,7.0,5.0,6.0,2.0,5.0,1.0,4.0,3.0,5.0,0.0,3.0,4.0,4.0,4.0,6.0,3.0
2987447,0,14278494,396.2,R,7897.0,,185.0,american express,225.0,credit,312.0,87.0,47.223465,,gmail.com,yahoo.com,29.0,35.0,13.0,37.0,25.0,28.0,30.0,27.0,28.0,0.0,27.0,11.0,14.0,37.0,576.0,399.0,179.0,510.0,484.0,175.0,97.0,146.0,244.0,493.0,173.0,172.0,73.0,88.0,36.0,T,F,F,T,T,F,T,F,T,5.0,1.0,6.0,2.0,2.0,4.0,1.0,0.0,6.0,0.0,4.0,4.0,2.0,3.0,0.0,3.0,1.0,2.0,5.0,2.0,6.0,6.0,4.0,6.0,2.0,7.0,2.0,1.0,2.0,0.0,1.0,6.0,6.0,3.0,5.0,2.0,0.0,2.0,1.0,3.0
